Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,res1H,res1A,res5H,res5A,res20H,res20A,HomeWin,ScoreDraw
E1,2000/10/08,Stockport,Portsmouth,1,1,D,0,1,A,13.0,12.0,6.0,8.0,14.0,16.0,4.0,5.0,0.0,3.0,0.0,0.0,-1,0,-0.6000000000000001,-0.4,-0.3,-0.2,0,1
E1,2000/10/14,Barnsley,Nott'm Forest,3,4,A,0,2,A,24.0,9.0,11.0,5.0,11.0,12.0,11.0,3.0,2.0,2.0,0.0,0.0,0,0,-0.2,0.0,0.05,0.1,0,0
E1,2000/10/14,Birmingham,Crystal Palace,2,1,H,0,0,D,13.0,10.0,7.0,4.0,14.0,12.0,3.0,6.0,2.0,3.0,0.0,0.0,1,-1,0.8,-0.4,0.2,-0.1,1,0
E1,2000/10/14,Bolton,Wolves,2,1,H,1,0,H,12.0,11.0,7.0,6.0,9.0,9.0,7.0,9.0,2.0,2.0,0.0,0.0,0,0,0.6000000000000001,-0.4,0.55,-0.15,1,0
E1,2000/10/14,Burnley,Stockport,2,1,H,2,0,H,10.0,8.0,7.0,3.0,11.0,12.0,8.0,6.0,1.0,3.0,0.0,0.0,1,0,0.4,-0.4,0.5,-0.4,1,0
E1,2000/10/14,Grimsby,Huddersfield,1,0,H,1,0,H,11.0,18.0,3.0,4.0,10.0,10.0,4.0,7.0,0.0,2.0,0.0,0.0,-1,0,-0.4,-0.8,-0.55,-0.3,1,0
E1,2000/10/14,Portsmouth,Sheffield Weds,2,1,H,1,0,H,7.0,3.0,2.0,3.0,12.0,18.0,4.0,5.0,1.0,3.0,0.0,0.0,0,-1,-0.4,-1.0,0.0,-0.25,1,0
E1,2000/10/14,Preston,Tranmere,1,0,H,0,0,D,12.0,7.0,5.0,3.0,11.0,18.0,7.0,2.0,1.0,3.0,0.0,0.0,1,-1,0.2,-0.2,0.6,-0.25,1,0
E1,2000/10/14,Sheffield United,Crewe,1,0,H,0,0,D,17.0,7.0,5.0,4.0,5.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0,-1,-0.2,-0.6000000000000001,-0.1,-0.25,1,0
E1,2000/10/14,Watford,QPR,3,1,H,2,0,H,16.0,12.0,9.0,2.0,15.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,1.0,-0.4,-0.05,0.1,1,0
E1,2000/10/14,West Brom,Norwich,2,3,A,1,2,A,16.0,6.0,8.0,3.0,15.0,15.0,7.0,1.0,2.0,3.0,0.0,0.0,1,0,0.6000000000000001,0.0,0.05,-0.25,0,0
E1,2000/10/14,Wimbledon,Gillingham,4,4,D,2,3,A,18.0,7.0,9.0,6.0,9.0,6.0,10.0,3.0,1.0,2.0,0.0,0.0,1,0,0.6000000000000001,-0.2,-0.3,-0.05,0,1
E1,2000/10/15,Fulham,Blackburn,2,1,H,1,1,D,11.0,10.0,6.0,5.0,15.0,13.0,7.0,3.0,1.0,3.0,0.0,0.0,1,-1,1.0,-0.4,0.4,-0.1,1,0
E1,2000/10/17,Barnsley,Tranmere,1,1,D,0,1,A,10.0,11.0,5.0,3.0,11.0,13.0,6.0,7.0,2.0,1.0,0.0,0.0,-1,-1,0.0,-0.6000000000000001,0.0,-0.1,0,1
E1,2000/10/17,Birmingham,Stockport,4,0,H,1,0,H,17.0,5.0,10.0,3.0,9.0,9.0,6.0,5.0,1.0,2.0,0.0,1.0,1,-1,0.4,-0.8,0.2,-0.25,1,0
E1,2000/10/17,Bolton,Nott'm Forest,0,0,D,0,0,D,16.0,9.0,7.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,1,1,0.4,0.2,0.7000000000000001,0.35000000000000003,0,0
E1,2000/10/17,Burnley,Sheffield Weds,1,0,H,0,0,D,15.0,3.0,8.0,2.0,16.0,11.0,13.0,1.0,0.0,3.0,0.0,0.0,1,-1,0.2,-1.0,0.45,-0.35000000000000003,1,0
E1,2000/10/17,Grimsby,QPR,3,1,H,0,1,A,15.0,9.0,8.0,5.0,16.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,1,-1,0.0,-0.2,-0.3,0.0,1,0
E1,2000/10/17,Portsmouth,Crewe,2,1,H,0,0,D,19.0,5.0,8.0,3.0,15.0,18.0,9.0,2.0,1.0,3.0,0.0,1.0,1,-1,0.0,-0.4,-0.05,-0.2,1,0
E1,2000/10/17,Preston,Norwich,1,0,H,0,0,D,16.0,9.0,8.0,2.0,18.0,11.0,13.0,5.0,1.0,1.0,0.0,0.0,1,1,0.2,0.2,0.35000000000000003,-0.05,1,0
E1,2000/10/17,Sheffield United,Huddersfield,3,0,H,1,0,H,14.0,6.0,10.0,3.0,5.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1,-1,0.4,-0.8,-0.15,-0.2,1,0
E1,2000/10/17,Watford,Gillingham,0,0,D,0,0,D,20.0,4.0,5.0,0.0,13.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1,0,1.0,0.2,0.25,0.1,0,0
E1,2000/10/17,West Brom,Wolves,1,0,H,1,0,H,11.0,7.0,7.0,3.0,15.0,13.0,10.0,6.0,4.0,2.0,0.0,1.0,-1,-1,0.4,-0.2,-0.2,0.35000000000000003,1,0
E1,2000/10/18,Fulham,Crystal Palace,3,1,H,2,1,H,14.0,5.0,6.0,4.0,13.0,17.0,6.0,7.0,1.0,2.0,0.0,0.0,1,-1,1.0,-0.4,0.4,-0.1,1,0
E1,2000/10/18,Wimbledon,Blackburn,0,2,A,0,2,A,9.0,13.0,5.0,11.0,10.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0,-1,0.2,-0.4,-0.4,-0.15,0,0
E1,2000/10/21,Blackburn,Grimsby,2,0,H,0,0,D,19.0,4.0,13.0,2.0,15.0,12.0,13.0,3.0,0.0,0.0,0.0,0.0,1,1,-0.4,-0.4,-0.1,-0.4,1,0
E1,2000/10/21,Crewe,Wimbledon,0,4,A,0,2,A,13.0,12.0,4.0,8.0,8.0,12.0,2.0,3.0,0.0,4.0,0.0,1.0,-1,-1,-0.4,0.0,-0.35000000000000003,-0.45,0,0
E1,2000/10/21,Crystal Palace,Portsmouth,2,3,A,2,1,H,15.0,11.0,8.0,4.0,12.0,15.0,4.0,8.0,0.0,0.0,0.0,0.0,-1,1,-0.4,-0.2,-0.35000000000000003,0.0,0,0
E1,2000/10/21,Gillingham,Barnsley,0,0,D,0,0,D,12.0,10.0,3.0,3.0,14.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0,0,0,0.2,0.4,0.2,0.25,0,0
E1,2000/10/21,Huddersfield,Preston,0,0,D,0,0,D,11.0,6.0,6.0,4.0,8.0,4.0,7.0,5.0,1.0,1.0,0.0,0.0,-1,1,-0.6000000000000001,0.4,-0.1,0.4,0,0
E1,2000/10/21,Norwich,Sheffield United,4,2,H,2,2,D,17.0,10.0,5.0,5.0,17.0,14.0,7.0,8.0,1.0,2.0,0.0,1.0,-1,1,-0.2,0.6000000000000001,-0.4,0.1,1,0
E1,2000/10/21,Nott'm Forest,Watford,0,2,A,0,2,A,7.0,13.0,4.0,8.0,10.0,8.0,6.0,4.0,3.0,0.0,0.0,0.0,0,0,0.2,0.8,0.0,0.15,0,0
E1,2000/10/21,QPR,Burnley,0,1,A,0,0,D,6.0,7.0,3.0,7.0,13.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,-1,1,-0.2,0.6000000000000001,0.25,0.25,0,0
E1,2000/10/21,Stockport,Bolton,4,3,H,3,0,H,15.0,17.0,7.0,9.0,9.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,-1,0,-0.6000000000000001,0.0,-0.4,0.45,1,0
E1,2000/10/21,Tranmere,West Brom,2,2,D,1,2,A,9.0,5.0,5.0,3.0,16.0,15.0,8.0,2.0,0.0,2.0,0.0,0.0,0,1,-0.4,0.8,-0.25,0.1,0,1
E1,2000/10/21,Wolves,Fulham,0,0,D,0,0,D,15.0,11.0,6.0,3.0,16.0,17.0,6.0,4.0,4.0,2.0,0.0,0.0,-1,1,0.0,1.0,-0.05,0.4,0,0
E1,2000/10/22,Sheffield Weds,Birmingham,1,0,H,0,0,D,6.0,10.0,3.0,4.0,18.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,-1,1,-1.0,0.4,-0.6,0.25,1,0
E1,2000/10/24,Barnsley,Wolves,1,2,A,1,2,A,8.0,10.0,6.0,4.0,10.0,12.0,7.0,5.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.15,0,0
E1,2000/10/24,Crewe,Huddersfield,1,0,H,0,0,D,9.0,21.0,3.0,9.0,7.0,12.0,1.0,3.0,1.0,2.0,0.0,0.0,-1,0,-0.4,-0.4,-0.25,-0.2,1,0
E1,2000/10/24,Crystal Palace,Grimsby,0,1,A,0,1,A,23.0,5.0,5.0,3.0,13.0,12.0,10.0,4.0,2.0,0.0,0.0,0.0,-1,-1,-0.8,-0.4,-0.3,-0.6,0,0
E1,2000/10/24,Fulham,Preston,0,1,A,0,0,D,11.0,4.0,4.0,1.0,7.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,0,0,0.8,0.6000000000000001,0.45,0.45,0,0
E1,2000/10/24,Norwich,Portsmouth,0,0,D,0,0,D,11.0,12.0,5.0,2.0,16.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,1,1,0.2,0.2,0.0,-0.15,0,0
E1,2000/10/24,Sheffield United,Stockport,1,0,H,0,0,D,11.0,8.0,7.0,4.0,7.0,14.0,10.0,5.0,1.0,3.0,0.0,0.0,-1,1,0.4,-0.4,-0.1,-0.15,1,0
E1,2000/10/24,Watford,Bolton,1,0,H,0,0,D,12.0,17.0,6.0,10.0,21.0,16.0,9.0,4.0,2.0,2.0,0.0,0.0,1,-1,1.0,-0.2,0.3,0.6,1,0
E1,2000/10/24,West Brom,Wimbledon,3,1,H,2,1,H,13.0,10.0,9.0,4.0,9.0,15.0,3.0,7.0,0.0,3.0,0.0,0.0,0,1,0.4,0.2,0.15,-0.35000000000000003,1,0
E1,2000/10/25,Birmingham,Gillingham,1,0,H,0,0,D,7.0,1.0,5.0,0.0,10.0,10.0,13.0,1.0,4.0,2.0,0.0,0.0,-1,0,0.2,0.0,0.25,0.25,1,0
E1,2000/10/25,Blackburn,Tranmere,3,2,H,3,1,H,13.0,14.0,6.0,5.0,19.0,15.0,3.0,3.0,2.0,1.0,0.0,0.0,1,0,-0.4,-0.8,0.1,-0.2,1,0
E1,2000/10/25,Nott'm Forest,Burnley,5,0,H,2,0,H,15.0,6.0,9.0,0.0,12.0,7.0,2.0,7.0,0.0,2.0,0.0,0.0,-1,1,0.0,0.8,0.25,0.7000000000000001,1,0
E1,2000/10/25,QPR,Sheffield Weds,1,2,A,1,0,H,13.0,9.0,7.0,4.0,8.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,-1,1,-0.4,-0.6000000000000001,-0.2,-0.4,0,0
E1,2000/10/27,Preston,Barnsley,1,2,A,0,1,A,19.0,11.0,10.0,4.0,11.0,15.0,7.0,4.0,0.0,1.0,0.0,0.0,1,-1,1.0,-0.2,0.35000000000000003,0.15,0,0
E1,2000/10/28,Bolton,Crystal Palace,3,3,D,1,1,D,10.0,11.0,7.0,4.0,16.0,9.0,11.0,4.0,1.0,0.0,0.0,0.0,-1,-1,-0.2,-1.0,0.45,-0.45,0,1
E1,2000/10/28,Gillingham,Crewe,0,1,A,0,0,D,20.0,6.0,6.0,2.0,6.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0,-1,1,0.0,-0.2,0.05,-0.3,0,0
E1,2000/10/28,Huddersfield,Blackburn,0,1,A,0,0,D,10.0,12.0,5.0,6.0,6.0,6.0,1.0,4.0,2.0,3.0,0.0,0.0,-1,1,-0.6000000000000001,0.0,-0.35000000000000003,0.05,0,0
E1,2000/10/28,Portsmouth,Birmingham,1,1,D,1,0,H,11.0,12.0,5.0,5.0,18.0,13.0,7.0,6.0,4.0,1.0,0.0,0.0,0,1,0.4,0.6000000000000001,-0.1,0.55,0,1
E1,2000/10/28,Sheffield Weds,Fulham,3,3,D,1,0,H,8.0,12.0,5.0,8.0,14.0,9.0,4.0,6.0,4.0,3.0,1.0,0.0,1,-1,-0.6000000000000001,0.6000000000000001,-0.25,0.3,0,1
E1,2000/10/28,Stockport,Nott'm Forest,1,2,A,0,0,D,14.0,10.0,6.0,6.0,6.0,15.0,8.0,5.0,1.0,2.0,0.0,0.0,-1,1,-0.8,0.6000000000000001,-0.35000000000000003,0.1,0,0
E1,2000/10/28,Tranmere,QPR,1,1,D,0,0,D,20.0,11.0,15.0,6.0,15.0,16.0,8.0,6.0,1.0,4.0,0.0,0.0,-1,-1,-0.8,-0.4,-0.25,-0.05,0,1
E1,2000/10/28,Wimbledon,Sheffield United,0,0,D,0,0,D,7.0,4.0,3.0,2.0,11.0,12.0,9.0,6.0,2.0,1.0,0.0,0.0,-1,1,-0.4,0.8,-0.55,-0.1,0,0
E1,2000/10/28,Wolves,Watford,2,2,D,0,2,A,8.0,6.0,8.0,7.0,10.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.0,0.25,0,1
E1,2000/10/29,Grimsby,West Brom,2,0,H,0,0,D,11.0,17.0,6.0,5.0,15.0,16.0,6.0,8.0,1.0,2.0,0.0,0.0,1,1,0.2,0.6000000000000001,-0.2,0.3,1,0
E1,2000/10/31,Bolton,QPR,3,1,H,1,1,D,16.0,10.0,6.0,4.0,11.0,10.0,10.0,3.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.6000000000000001,0.45,-0.05,1,0
E1,2000/10/31,Burnley,Crewe,1,0,H,1,0,H,10.0,7.0,4.0,3.0,12.0,18.0,6.0,4.0,1.0,4.0,0.0,0.0,-1,1,0.4,-0.6000000000000001,0.35000000000000003,-0.2,1,0
E1,2000/11/04,Birmingham,Bolton,1,1,D,0,0,D,9.0,9.0,4.0,6.0,11.0,14.0,10.0,4.0,1.0,2.0,0.0,0.0,0,1,0.4,0.0,0.15,0.55,0,1
E1,2000/11/04,Blackburn,Stockport,2,1,H,0,1,A,22.0,4.0,12.0,2.0,11.0,20.0,18.0,0.0,2.0,4.0,0.0,0.0,1,-1,0.2,-0.4,0.15,-0.45,1,0
E1,2000/11/04,Crewe,Wolves,2,0,H,2,0,H,7.0,18.0,6.0,5.0,8.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,-1,0,-0.6000000000000001,-0.4,-0.25,-0.3,1,0
E1,2000/11/04,Crystal Palace,Sheffield Weds,4,1,H,3,0,H,20.0,11.0,7.0,8.0,11.0,16.0,10.0,6.0,0.0,3.0,0.0,0.0,0,0,-0.8,-0.4,-0.4,-0.3,1,0
E1,2000/11/04,Fulham,Huddersfield,3,0,H,0,0,D,12.0,6.0,6.0,2.0,9.0,16.0,4.0,3.0,2.0,4.0,0.0,1.0,0,-1,0.6000000000000001,-0.6000000000000001,0.55,-0.45,1,0
E1,2000/11/04,Norwich,Tranmere,1,0,H,0,0,D,10.0,16.0,3.0,5.0,12.0,19.0,4.0,3.0,0.0,1.0,0.0,0.0,0,0,-0.2,-0.4,-0.3,-0.15,1,0
E1,2000/11/04,Nott'm Forest,Preston,3,1,H,1,1,D,13.0,5.0,8.0,4.0,11.0,13.0,4.0,4.0,3.0,4.0,0.0,2.0,1,-1,0.2,0.4,0.25,0.55,1,0
E1,2000/11/04,QPR,Portsmouth,1,1,D,1,0,H,14.0,16.0,7.0,7.0,11.0,11.0,5.0,4.0,4.0,4.0,0.0,0.0,-1,0,-1.0,0.6000000000000001,-0.35000000000000003,-0.1,0,1
E1,2000/11/04,Sheffield United,Gillingham,1,2,A,0,1,A,9.0,7.0,6.0,4.0,14.0,16.0,4.0,5.0,1.0,2.0,0.0,0.0,0,-1,0.2,-0.2,-0.05,0.05,0,0
E1,2000/11/04,Watford,Grimsby,4,0,H,2,0,H,21.0,11.0,10.0,9.0,14.0,12.0,8.0,6.0,0.0,1.0,0.0,0.0,0,1,0.6000000000000001,0.2,0.2,-0.4,1,0
E1,2000/11/04,West Brom,Burnley,1,1,D,0,1,A,14.0,3.0,5.0,1.0,12.0,16.0,8.0,1.0,3.0,4.0,0.0,0.0,-1,1,0.0,1.0,0.15,0.55,0,1
E1,2000/11/05,Barnsley,Wimbledon,0,1,A,0,0,D,15.0,13.0,9.0,6.0,11.0,16.0,3.0,4.0,0.0,1.0,0.0,0.0,1,0,0.0,0.2,-0.05,-0.25,0,0
E1,2000/11/07,Norwich,Birmingham,1,0,H,1,0,H,9.0,11.0,3.0,5.0,11.0,16.0,4.0,5.0,2.0,1.0,0.0,1.0,1,0,0.4,0.4,-0.2,0.4,1,0
E1,2000/11/07,Watford,Sheffield Weds,1,3,A,0,1,A,9.0,9.0,2.0,6.0,5.0,11.0,4.0,7.0,1.0,0.0,0.0,0.0,1,-1,0.8,-0.2,0.5,-0.35000000000000003,0,0
E1,2000/11/08,Barnsley,Blackburn,1,2,A,1,0,H,8.0,14.0,6.0,8.0,11.0,13.0,7.0,7.0,2.0,2.0,0.0,0.0,-1,1,-0.6000000000000001,0.6000000000000001,-0.3,-0.05,0,0
E1,2000/11/10,Preston,Crewe,2,1,H,1,1,D,21.0,5.0,10.0,1.0,7.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,-1,1,0.4,0.2,0.4,-0.15,1,0
E1,2000/11/11,Bolton,Barnsley,2,0,H,2,0,H,20.0,5.0,6.0,2.0,16.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0,0,-1,-0.4,-0.2,0.35000000000000003,0.0,1,0
E1,2000/11/11,Burnley,Sheffield United,2,0,H,0,0,D,7.0,9.0,6.0,4.0,16.0,20.0,7.0,4.0,1.0,3.0,0.0,0.0,0,-1,0.4,0.2,0.45,-0.25,1,0
E1,2000/11/11,Huddersfield,West Brom,0,2,A,0,2,A,12.0,9.0,5.0,7.0,10.0,13.0,4.0,3.0,4.0,1.0,0.0,0.0,-1,0,-0.8,0.2,-0.55,0.05,0,0
E1,2000/11/11,Portsmouth,Blackburn,2,2,D,1,1,D,12.0,11.0,7.0,5.0,16.0,17.0,3.0,4.0,2.0,1.0,0.0,0.0,0,1,0.6000000000000001,1.0,-0.1,0.15,0,1
E1,2000/11/11,Sheffield Weds,Norwich,3,2,H,1,1,D,9.0,14.0,7.0,6.0,16.0,14.0,7.0,3.0,1.0,2.0,0.0,0.0,1,1,0.4,0.4,-0.35000000000000003,0.05,1,0
E1,2000/11/11,Stockport,QPR,2,2,D,1,1,D,7.0,10.0,3.0,5.0,6.0,9.0,13.0,6.0,1.0,3.0,0.0,0.0,-1,0,-0.6000000000000001,-0.6000000000000001,-0.2,0.0,0,1
E1,2000/11/11,Tranmere,Watford,2,0,H,1,0,H,17.0,13.0,8.0,7.0,14.0,8.0,6.0,3.0,1.0,1.0,0.0,0.0,-1,-1,-0.6000000000000001,0.2,-0.15,0.35000000000000003,1,0
E1,2000/11/11,Wimbledon,Fulham,0,3,A,0,1,A,11.0,12.0,4.0,5.0,11.0,15.0,7.0,9.0,3.0,1.0,0.0,0.0,1,1,0.0,0.4,-0.15,0.5,0,0
E1,2000/11/11,Wolves,Crystal Palace,1,3,A,0,2,A,18.0,9.0,14.0,7.0,13.0,13.0,13.0,1.0,3.0,2.0,0.0,0.0,-1,1,-0.4,-0.6000000000000001,0.0,-0.3,0,0
E1,2000/11/12,Gillingham,Nott'm Forest,1,3,A,1,2,A,13.0,13.0,7.0,10.0,8.0,13.0,8.0,9.0,0.0,1.0,0.0,0.0,1,1,0.0,0.4,-0.1,0.45,0,0
E1,2000/11/18,Barnsley,Sheffield Weds,1,0,H,1,0,H,10.0,7.0,5.0,3.0,11.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0,-1,1,-0.4,0.4,-0.1,-0.35000000000000003,1,0
E1,2000/11/18,Birmingham,Burnley,3,2,H,0,0,D,16.0,8.0,6.0,4.0,16.0,15.0,3.0,9.0,0.0,2.0,0.0,0.0,-1,1,0.0,0.6000000000000001,0.2,0.25,1,0
E1,2000/11/18,Blackburn,Wolves,1,0,H,0,0,D,10.0,11.0,3.0,4.0,16.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,0,-1,0.8,-0.2,0.15,-0.15,1,0
E1,2000/11/18,Crewe,Stockport,1,2,A,0,1,A,7.0,8.0,2.0,4.0,8.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,-1,0,-0.2,-0.4,-0.15,-0.45,0,0
E1,2000/11/18,Crystal Palace,Tranmere,3,2,H,1,2,A,16.0,8.0,7.0,3.0,6.0,18.0,13.0,5.0,0.0,2.0,0.0,0.0,1,1,-0.4,0.0,-0.4,-0.2,1,0
E1,2000/11/18,Fulham,Portsmouth,3,1,H,1,1,D,13.0,5.0,9.0,4.0,10.0,20.0,4.0,5.0,2.0,3.0,0.0,2.0,1,0,0.2,0.4,0.6,0.05,1,0
E1,2000/11/18,Norwich,Bolton,0,2,A,0,0,D,11.0,16.0,6.0,10.0,9.0,14.0,5.0,8.0,0.0,5.0,0.0,0.0,-1,1,0.0,0.0,-0.2,0.5,0,0
E1,2000/11/18,Nott'm Forest,Wimbledon,1,2,A,0,1,A,9.0,10.0,4.0,4.0,9.0,9.0,11.0,4.0,4.0,2.0,0.0,0.0,1,-1,0.4,-0.4,0.25,-0.35000000000000003,0,0
E1,2000/11/18,QPR,Huddersfield,1,1,D,1,1,D,11.0,17.0,6.0,9.0,14.0,7.0,4.0,7.0,2.0,2.0,0.0,0.0,0,-1,-0.6000000000000001,-0.8,-0.2,-0.55,0,1
E1,2000/11/18,Sheffield United,Grimsby,3,2,H,1,0,H,11.0,14.0,5.0,4.0,8.0,9.0,3.0,5.0,1.0,6.0,0.0,1.0,-1,-1,0.0,0.2,0.05,-0.25,1,0
E1,2000/11/18,Watford,Preston,2,3,A,2,2,D,14.0,12.0,5.0,5.0,7.0,15.0,5.0,0.0,1.0,1.0,0.0,0.0,-1,1,0.4,0.4,0.4,0.35000000000000003,0,0
E1,2000/11/18,West Brom,Gillingham,3,1,H,2,0,H,10.0,12.0,7.0,8.0,12.0,9.0,6.0,6.0,2.0,2.0,0.0,0.0,1,-1,0.4,-0.6000000000000001,0.25,-0.1,1,0
E1,2000/11/21,Burnley,Norwich,2,0,H,0,0,D,14.0,6.0,8.0,3.0,13.0,16.0,5.0,1.0,2.0,3.0,0.0,0.0,-1,-1,0.0,0.4,0.45,-0.05,1,0
E1,2000/11/21,Sheffield United,Fulham,1,1,D,1,1,D,9.0,6.0,6.0,4.0,12.0,11.0,6.0,5.0,6.0,1.0,0.0,0.0,1,1,0.0,0.2,0.1,0.55,0,1
E1,2000/11/21,Wolves,Grimsby,2,0,H,2,0,H,20.0,5.0,8.0,2.0,10.0,9.0,12.0,3.0,0.0,2.0,0.0,0.0,-1,-1,-0.2,0.2,0.0,-0.05,1,0
E1,2000/11/25,Barnsley,Portsmouth,1,0,H,0,0,D,8.0,8.0,4.0,4.0,14.0,12.0,6.0,5.0,2.0,3.0,0.0,0.0,1,-1,-0.2,0.0,0.0,-0.3,1,0
E1,2000/11/25,Birmingham,Huddersfield,2,1,H,2,0,H,8.0,9.0,5.0,5.0,11.0,10.0,5.0,7.0,2.0,1.0,0.0,0.0,1,0,0.2,-0.6000000000000001,0.25,-0.45,1,0
E1,2000/11/25,Blackburn,Gillingham,1,2,A,1,2,A,12.0,7.0,7.0,4.0,14.0,11.0,8.0,1.0,2.0,3.0,1.0,1.0,1,-1,1.0,-0.4,0.1,0.0,0,0
E1,2000/11/25,Crewe,Sheffield Weds,1,0,H,0,0,D,15.0,16.0,4.0,5.0,10.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,-1,-1,0.2,0.0,-0.2,-0.2,1,0
E1,2000/11/25,Crystal Palace,Stockport,2,2,D,0,1,A,12.0,7.0,3.0,4.0,9.0,13.0,8.0,5.0,1.0,2.0,0.0,0.0,1,1,0.0,-0.2,-0.1,-0.25,0,1
E1,2000/11/25,Fulham,Grimsby,2,1,H,0,0,D,19.0,6.0,12.0,4.0,7.0,15.0,5.0,2.0,0.0,2.0,0.0,0.0,0,-1,0.2,-0.2,0.5,-0.5,1,0
E1,2000/11/25,Norwich,Wimbledon,1,2,A,1,1,D,16.0,8.0,8.0,3.0,14.0,15.0,8.0,6.0,3.0,1.0,0.0,0.0,-1,1,0.0,0.4,-0.1,-0.05,0,0
E1,2000/11/25,Nott'm Forest,Tranmere,3,1,H,2,1,H,12.0,4.0,4.0,2.0,13.0,10.0,9.0,5.0,1.0,2.0,0.0,0.0,-1,-1,0.2,-0.6000000000000001,0.35000000000000003,-0.25,1,0
E1,2000/11/25,QPR,Wolves,2,2,D,1,2,A,14.0,7.0,8.0,5.0,10.0,8.0,8.0,6.0,2.0,1.0,0.0,0.0,0,1,-0.4,0.0,-0.15,0.0,0,1
E1,2000/11/25,Sheffield United,Bolton,1,0,H,0,0,D,8.0,11.0,4.0,3.0,6.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0,0,1,-0.2,0.2,-0.1,0.4,1,0
E1,2000/11/25,West Brom,Preston,3,1,H,1,0,H,9.0,5.0,8.0,5.0,17.0,9.0,2.0,2.0,1.0,1.0,0.0,1.0,1,1,0.2,0.0,0.3,0.25,1,0
E1,2000/11/29,Nott'm Forest,Sheffield United,2,0,H,1,0,H,8.0,10.0,6.0,3.0,12.0,13.0,7.0,3.0,2.0,2.0,0.0,0.0,1,1,1.0,0.0,0.25,0.25,1,0
E1,2000/12/02,Burnley,Nott'm Forest,1,0,H,0,0,D,6.0,7.0,3.0,3.0,4.0,14.0,5.0,5.0,0.0,1.0,0.0,0.0,1,1,0.4,0.6000000000000001,0.4,0.45,1,0
E1,2000/12/02,Gillingham,Birmingham,1,2,A,1,0,H,9.0,5.0,6.0,4.0,12.0,13.0,8.0,4.0,0.0,1.0,0.0,1.0,1,1,-0.2,0.2,-0.2,0.4,0,0
E1,2000/12/02,Grimsby,Crystal Palace,2,2,D,0,1,A,13.0,11.0,5.0,4.0,9.0,12.0,5.0,2.0,2.0,4.0,0.0,0.0,-1,0,-0.2,0.2,-0.3,-0.2,0,1
E1,2000/12/02,Huddersfield,Crewe,3,1,H,0,1,A,16.0,5.0,8.0,4.0,8.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,-1,1,-1.0,0.2,-0.7000000000000001,0.0,1,0
E1,2000/12/02,Portsmouth,Norwich,2,0,H,1,0,H,11.0,11.0,6.0,5.0,24.0,16.0,6.0,5.0,0.0,2.0,0.0,0.0,-1,-1,-0.2,-0.2,-0.15,-0.35000000000000003,1,0
E1,2000/12/02,Preston,Fulham,1,1,D,1,0,H,4.0,15.0,1.0,7.0,17.0,11.0,4.0,5.0,2.0,3.0,0.0,0.0,-1,1,-0.2,0.8,0.15,0.7000000000000001,0,1
E1,2000/12/02,Sheffield Weds,QPR,5,2,H,3,1,H,13.0,9.0,9.0,4.0,11.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,-1,0,0.0,-0.2,-0.35000000000000003,0.0,1,0
E1,2000/12/02,Stockport,Sheffield United,0,2,A,0,1,A,3.0,11.0,2.0,5.0,12.0,11.0,6.0,8.0,1.0,1.0,1.0,0.0,0,-1,-0.6000000000000001,-0.4,-0.35000000000000003,-0.2,0,0
E1,2000/12/02,Tranmere,Blackburn,1,1,D,0,0,D,8.0,7.0,5.0,5.0,15.0,15.0,3.0,5.0,2.0,2.0,0.0,0.0,-1,-1,-0.4,0.4,-0.35000000000000003,0.15,0,1
